1.316277541544315088e+00 1.800632178572761921e+00 1.482145577277414361e+00
1.175672793975197639e+00 1.243241847970587344e+00 8.028796630950907343e-01
3.071566518637558474e+00 4.582678839600899945e-01 1.374018459319946928e+00
3.173870624643075899e+00 2.725327805555280314e+00 4.601727193383620573e+00
1.847249503333550091e+00 3.863373087670656236e-01 5.270482479169803725e+00
1.918393660008371304e+00 3.387084685820593855e-01 3.993821186436047554e+00
2.548247850289397487e+00 2.907409645060161640e-01 2.131061895241753490e+00
1.683688329420162777e+00 2.277997236658616309e+00 4.918292805645160470e+00
3.962557127012504843e+00 3.086467097868577980e+00 1.654121872462161136e+00
8.513546217881514666e-01 1.103429281092353609e+00 5.143975437509557658e+00
3.419975485257923609e+00 1.727759504522581313e-01 6.853500306706585832e-01
1.809111205968547020e+00 1.707102784474596069e+00 1.671380647821421483e+00
2.412920911535779478e+00 2.442294865236559254e+00 1.327640310965245263e+00
1.734642510828291240e+00 2.484729089128896895e+00 4.381775960646447032e+00
3.381613706698712196e+00 3.023862782058285070e+00 9.370346944154839264e-01
1.722276076153934854e+00 1.417869146501570476e+00 4.532753542397466973e+00
8.425998715964372332e-01 1.410935292064088964e+00 1.468779665216969121e+00
1.607506514685366650e+00 4.524047345994484104e-01 4.163788635984028375e+00
6.290462131678874469e-01 5.248693327605622461e-01 4.710314007216735988e-01
3.610348317343925029e+00 1.908080297101222289e-01 1.173378920528109326e+00
2.738723496962384374e+00 1.892461190980316843e-01 1.934505901761204072e+00
2.323976166590538739e+00 3.375223691701245698e-01 3.683338430672613129e+00
2.631218190369667642e+00 4.460657057227328526e-01 1.731319340625778302e+00
1.371062742855135408e+00 2.245406604853721344e+00 5.132454046955434279e+00
2.210525079291995265e+00 2.763803595178909056e+00 2.761604810505830621e+00
2.510857823651509335e+00 2.562526913027865838e+00 4.891490602087393391e+00
1.561972803673006283e+00 2.764341280384384092e+00 5.451967426418877771e+00
3.177035988418676737e+00 2.945648898013487837e+00 3.534360517066186702e+00
2.945285097597984514e+00 2.988142523832185482e+00 8.628393674864582863e-01
1.632765902936427427e+00 8.232788040657967876e-01 4.327250176520383462e+00
2.097003773482819078e+00 4.397882691270980082e-01 4.954387329411497731e+00
1.216280610668080131e+00 1.367985724415763382e-01 1.839286277754279553e+00
2.515781379745167801e+00 3.223643698347069542e-01 4.691374230060119110e+00
8.981818483120749264e-01 3.311212253915802872e-01 6.156635406500637231e+00
2.780451881789647306e+00 2.872368412669185744e+00 4.237016817821867676e+00
2.241125580283588103e+00 3.397604501106716857e-01 1.567876454507767470e+00
4.340578579810598359e-01 2.030450649232138360e-01 2.439086891763038167e-01
1.902025542213412024e+00 1.844745024590712879e+00 1.756757513936716641e+00
1.339214614460301211e+00 1.784381245692256757e+00 4.328735262901480141e+00
1.892545149104994717e+00 1.509815267270419037e+00 4.691817531336218927e+00
2.540861482188866649e+00 5.378654877422499592e-01 4.651357291367958169e+00
2.298522663609156691e+00 6.227075663035545050e-01 4.694291256453306360e+00
1.618534667339645017e+00 2.451576006122481832e+00 2.279426417406629213e+00
2.548820840797086262e+00 2.914972535002948284e+00 3.908022783283376711e+00
1.737827795440535228e+00 5.592928753876862391e-01 3.034190714936773947e+00
1.613985920848761024e+00 2.086130089780163566e+00 4.982265270354783837e+00
1.955608137435191907e+00 1.094519265233268257e+00 4.807184036007742911e+00
1.670850392891416680e+00 9.441712195964799825e-01 4.913189241209117597e+00
2.517513262456392731e+00 6.754601948886870266e-01 1.722029139046375334e+00
2.383753213647003655e+00 3.202089273378219136e-01 2.095874389218042921e+00
3.500662784613053358e+00 1.244762621964554672e-01 4.877425547105532999e+00
2.060545974172840467e+00 3.939538693037782924e-01 3.005716879061387736e+00
7.499186616285421492e-01 1.147493590645195072e+00 4.948813258346647537e+00
2.212319891797828397e+00 2.546180326894726953e-01 4.874006871254607631e+00
8.660569673276116154e-01 1.426050577718389611e-01 3.471709078581922014e+00
2.628093038589246255e+00 4.801113601441906464e-01 1.624413873493762317e+00
1.904388347568934936e+00 7.285878353988697320e-01 4.285713381139650835e+00
8.308478647584967014e-01 1.147547968018352238e+00 3.232454133639551586e+00
2.963092511291915976e+00 2.704709951267200818e+00 1.681883085760365049e+00
3.171650821184819335e+00 3.116637274612870989e+00 2.541050506404747278e+00
3.044550527196761003e+00 2.921782146070530661e+00 6.924243521193780282e-01
3.350670106493967904e+00 2.982682511818564919e+00 6.174332200793489989e+00
3.837830084013103882e+00 9.186256589995633881e-02 1.218357944562952433e+00
2.524508718578740041e+00 2.547238776007422878e+00 1.781899286368357593e+00
1.403831837922764336e+00 3.808841442825610102e-01 3.385823592984628760e+00
2.293110945659733169e+00 2.472218348059181281e+00 1.565161731700626113e+00
2.720931411307845327e+00 5.896565990265844048e-01 1.576452574406097540e+00
2.592597343034594992e+00 2.799601223566977382e+00 1.830601634374827924e+00
1.156444048546228842e+00 1.147922436215222275e+00 5.667340186571578897e-01
1.465641288624071725e+00 8.142752412990511557e-01 1.335613838784108331e+00
1.384296521845451267e+00 1.092937360438644978e+00 1.161745158119106947e+00
1.718183482485287294e+00 1.919322746143529823e+00 1.217691632951989789e+00
3.145600007235192841e+00 2.462744946743693486e-01 1.093836226608621232e+00
2.241796352474993093e+00 7.042299456207153918e-01 4.376606107272493773e+00
1.955185304435659965e+00 2.495883010931514878e+00 1.483187602284633755e+00
1.858025580355944451e+00 2.541318060262437228e+00 1.715968162216574555e+00
1.881973830877843978e+00 1.641979827738277775e+00 4.758917227633686409e+00
1.664297672884593515e+00 2.287147512767725210e+00 1.100858499333976503e+00
1.173028968463513344e+00 1.474857477243617820e+00 1.326756921606428996e+00
1.574562223997356902e+00 2.215185850476287577e+00 1.149741157164571703e+00
2.276253006968639081e+00 3.497428025754381054e-01 1.499372133970513055e+00
1.325679195907798702e+00 1.106093555556817210e+00 4.735860236610832885e+00
1.567163876609321438e+00 1.588918578024615114e+00 1.498045995459245994e+00
1.711579390210994145e+00 2.276435625390891282e+00 5.386451189756914282e+00
2.625687607044673300e+00 2.731773276690032670e-01 2.119645706387799144e+00
2.298162411537505445e+00 4.470115524467130896e-01 1.072773493924143118e+00
1.217177821577892560e+00 9.934072093847938767e-01 5.799617343893125998e+00
2.084670493898475030e+00 2.265191845295906337e-01 5.862835552402551720e+00
3.745677131504513646e+00 1.264037817669345642e-01 4.253163157858901755e+00
2.643394648479294951e+00 2.643243870950318097e+00 1.832551022251562856e+00
1.047267094523565145e+00 2.757114157565497603e+00 5.952671161711744929e+00
1.478454416655437864e+00 2.266544917572032247e+00 1.273909403959285314e+00
2.908291378773434577e+00 3.203209377326570184e-01 1.530175384945213324e+00
3.017415586196869448e+00 4.238693993812399086e-01 1.467430801114167238e+00
1.515132231445935007e+00 2.269589753633580287e+00 2.086942502478713379e+00
2.370520079698478888e+00 2.732996528408394354e+00 2.479451171413340038e+00
2.229359589461582303e+00 2.811245214869542153e+00 5.766511416639438004e+00
1.778827424473239605e+00 2.100049802984115921e+00 1.124708543613831324e+00
2.879358375757616439e+00 1.876437273277946627e-01 4.084036055647745300e+00
7.193506760982915083e-01 2.233536734879868924e+00 2.499988512402538721e+00
9.992404050928496151e-01 5.391182355861678932e-01 6.181662581020222369e+00
2.126630863466896226e+00 2.691938778316471659e+00 5.735653342371428209e+00
1.839916369734283519e+00 2.024416179700762264e+00 1.887508076497627307e+00
1.567901761828633944e+00 2.892137285786805734e+00 5.200422511138182102e+00
3.405867248903279076e+00 9.511300910596620639e-02 5.506878753676192062e-01
2.632312350734765438e+00 2.961953671748793759e+00 1.399325757716169072e+00
2.538890003863727873e+00 2.407504766597329482e+00 1.423413140020306500e+00
1.743520244158734744e+00 1.008013615275852759e+00 5.133414004152649923e+00
2.010490115782381348e+00 6.932025934483371232e-01 5.251016029192696166e+00
1.907220272276096473e+00 2.851360606801605080e+00 6.197199354748647693e+00
8.594893620137608048e-01 1.818998763512844175e+00 2.195924095207372417e+00
1.700896798198871629e+00 1.654231290796598142e+00 1.933946908536663400e+00
1.711244580553294314e+00 2.325587332175358402e-01 9.648068562491953770e-01
1.208297504791539412e+00 1.417711973026795080e+00 2.377596113955380286e+00
2.353463493189527078e+00 2.773541780037275473e+00 2.896308337098218555e+00
1.501669717459897413e+00 6.032135307761850029e-01 1.205513770113234351e+00
1.572294379778845785e+00 8.496941116356923063e-01 5.268759403301696231e+00
1.545617753589799248e+00 1.030732761144858012e+00 4.338816292594975366e+00
1.254056440837451714e+00 2.335725805800212385e+00 5.404946034160053259e+00
1.106858812489629695e+00 1.278673840817843077e+00 2.224099216932709844e+00
8.117849964116893302e-01 1.103577666506934118e+00 4.485833842449249431e-02
1.381641788517779412e+00 1.392673148845740450e+00 1.171488459464550935e+00
1.207109293656790205e+00 8.667602324704535288e-01 5.429175705658865425e+00
1.198785902690560068e+00 1.701027901585564939e+00 5.485737368738728748e+00
3.104697539890639568e+00 3.030125621371576372e+00 4.115303431898666986e+00
2.164274347895081885e+00 2.608695135636450502e+00 1.837938009484660462e+00
5.946350242400949559e-01 1.779895205460513496e+00 1.526118493769894613e+00
1.177540783913132216e+00 2.591463387819652908e+00 5.307833812298352605e+00
1.575470225872688257e+00 2.508097036007864933e+00 1.957847368118377673e+00
1.578632756814289273e+00 2.413543809480431790e+00 6.563992969759162577e-01
7.500123478892678497e-01 2.053582085879146923e+00 3.026528595381271725e+00
1.346841357047477539e+00 2.650607411106033151e+00 2.923671292892384699e-01
2.106667955666071013e+00 4.059868256429766120e-02 4.939917838512252857e+00
1.932615250080941038e+00 6.123303385189219350e-01 7.451467893967915757e-01
1.380396328465878009e+00 2.361911502083202663e-01 4.176547453394402254e+00
2.285514233652085281e+00 2.182984224051882638e-01 3.636177821510912622e+00
1.935422452693438267e+00 2.738063031648436230e+00 5.421887151034741059e+00
1.677979159502060558e+00 2.448487423427097021e+00 2.002867124939963439e+00
2.287028177429143661e+00 6.511449615604947283e-02 3.147538046277356116e+00
1.904356646660598340e+00 6.123154032992610407e-01 5.195472695682331832e+00
1.591230767034176097e+00 3.359617048462268940e-01 5.690769943333431335e+00
2.611203522007813138e+00 5.836141698485231011e-02 2.611074253392988709e-01
3.091850039519949966e+00 2.707369841653695097e+00 4.770076723346086567e+00
1.053187085930178180e+00 1.120923101964214963e+00 4.855980377309601081e-01
1.784962333190116546e+00 1.212568603251262145e+00 4.413655341468164295e+00
1.870109755926721018e+00 2.806175007275261812e+00 1.783293037731008113e+00
1.493240536925135808e+00 2.133923730934908392e+00 4.751495806249191212e+00
1.427150586810432387e+00 3.514413290194142725e-01 1.331229426639254143e+00
1.250649095543054035e+00 1.402815769514518474e+00 1.806478175476939896e+00
1.498425971980539950e+00 2.386306201009371186e+00 5.268759221948468685e+00
6.233801828798952727e-01 1.151537820500681431e+00 5.158634154371886105e+00
1.216661974678827196e+00 1.623644149601098929e+00 4.148385767174843863e+00
9.060068407348533803e-01 1.057537159270058424e+00 5.337259614573834909e+00
9.632588357057111361e-01 2.694712948315494572e+00 4.192383919916416346e+00
1.793433589524150884e+00 2.650009622428445510e+00 1.373585551949300765e+00
8.378038439243579161e-01 1.685424032840602715e+00 7.727380046729583896e-01
3.052285630434289576e+00 3.075102292910443680e+00 2.324294186451677735e+00
1.882964434007344146e+00 1.143442666736999014e+00 4.597368468606718217e+00
1.063484175895939243e+00 1.032349529785796527e+00 1.723144190367108308e+00
2.287923321448016356e+00 5.131615944384562145e-01 5.273364038713937774e+00
1.899588476582546370e+00 2.773292398321294261e+00 2.093159583631802434e+00
3.073739309523356056e+00 2.932586114014243961e+00 2.295029094292735383e+00
3.550022623252787835e+00 1.099573649692213717e-01 4.824373235610446287e-01
1.270843600964457476e+00 6.459049337661423307e-01 5.787375385099378988e+00
4.374073113973611648e-01 1.115769760106086972e+00 4.586851901512029706e+00
2.829310121438329606e+00 3.020130189565453094e+00 3.633125714543027129e+00
1.100636283449945685e+00 8.202367315216908539e-01 3.088409325087298818e+00
3.147053395552683153e+00 2.347461657367082566e-01 1.854465231803652969e+00
3.165504428496768607e+00 2.959816173843448084e+00 3.815601412901417078e-01
1.195945131204140033e+00 1.628759224709084075e+00 5.026494039475139175e+00
2.397847218590900553e+00 2.437926560735507397e+00 1.523417260135754958e+00
1.426178469765674306e+00 1.762556580168760378e+00 2.063439433638152742e+00
3.128350978003592964e+00 3.051500572578758508e+00 5.659438570561365900e+00
2.344773137366802374e+00 2.735135564383803786e+00 4.596663507860110798e+00
1.958905316060025381e+00 3.712614838486445468e-01 6.168137208070370470e+00
1.454110857109027766e+00 2.425371793048539892e+00 2.787228735594936779e+00
1.918680514619470756e+00 8.399297337785743833e-01 4.772962766413082036e+00
1.934282391924459832e+00 8.337195723590763441e-01 1.077363042721469100e+00
7.098520049148451250e-01 1.280397099193837818e+00 3.176942296143392852e+00
2.483450434687354935e+00 1.792415390427235522e-01 2.876207236472185791e+00
1.304866192487426080e+00 2.271640714152094453e-01 3.234449352788400844e+00
1.883168046658932004e+00 2.736506395486775212e+00 7.612603531209494179e-02
2.526604537053004140e+00 2.647338851236002100e+00 4.362531136861223402e+00
7.010703217449724134e-01 1.761713614320036703e+00 5.363545245274941919e+00
7.620496737606035076e-01 1.096215652058175172e+00 4.014144060931169378e+00
2.748911645665764958e+00 2.974995771288021729e+00 1.497343292581687635e-01
2.275252623137659302e+00 3.648551627504799111e-01 3.392537112699903545e+00
3.492103172173648407e+00 3.017863911469044869e+00 6.108457972194225150e+00
1.697745398701688391e+00 2.189911313009871296e+00 5.029319877349420764e+00
1.009975852677685859e+00 4.981544531122019670e-01 4.449598977981310099e+00
2.093903836106823402e+00 2.791046510580096562e+00 5.765496616118600315e+00
1.677540058390745159e+00 4.398993859611006751e-01 4.230573745459102142e+00
2.651084759839210658e+00 2.936135930059857735e-01 4.410421398326189291e+00
1.778848592485367863e+00 1.514985335761326324e+00 1.750929541520623189e+00
1.255851421736699836e+00 8.713029982890867498e-01 3.905334868829722694e+00
1.526834787228621648e+00 2.193790074134947865e+00 2.302071140856909448e+00
2.200176276196661451e+00 4.164046162756627201e-01 2.404000118966434396e+00
2.336484088456251662e+00 3.277045891388761234e-01 3.377455902644047825e+00
2.965953910559230522e+00 3.111697859034290303e+00 1.430897249618258371e+00
2.045413419251242093e+00 2.463587992690408512e+00 5.042517181665466808e+00
2.522941005250804558e+00 2.758062445221868497e+00 1.968429952721351128e+00
3.753575239682104936e+00 3.056268888251161719e+00 3.831484954327855519e+00
2.467879943533787923e+00 3.126052061652542235e-01 5.297965254523759882e-01
1.820896713480090634e+00 2.916032814306814380e+00 5.380766292239530735e+00
1.821271814866936012e+00 1.337652435259497619e+00 1.344087243645432750e+00
1.713592530120930713e+00 2.696198572069070654e+00 2.326102083791117714e+00
2.033028135201325970e+00 2.449337481717451581e+00 5.304055231331437525e+00
2.289247879861254553e+00 4.554380968290951959e-01 1.686293589018813321e+00
2.688442889146116510e+00 3.947147690037466905e-01 4.592501832837545983e+00
1.895602164668275025e+00 2.748245596131263291e+00 6.110792728151706932e+00
2.371474482796435357e+00 2.333605551291784153e-01 1.216452759180487675e+00
1.048087106638275978e+00 8.593577649789634343e-01 5.776543659895194693e-01
1.829971263745403309e+00 6.033006885479782477e-01 3.756375554033773767e+00
3.663512055745330454e+00 2.954895420173933918e+00 1.677237609367697502e+00
1.393720009795514470e+00 5.238349493120371125e-01 6.114946715273500644e+00
2.023909575599681432e+00 3.522357407244625094e-01 5.103823936407065887e-01
1.710896664656836652e+00 6.754016739336017316e-01 6.045656953413649504e-01
1.254284126432621216e+00 2.527832054806776085e+00 5.746033414443509457e+00
1.877136737416405410e+00 7.629598760127147550e-01 1.148138996224469466e+00
2.417709691133582250e+00 2.724287300833641012e+00 1.020003434814435117e+00
2.927129015236325404e+00 2.750558251518847808e+00 4.457478394908488184e+00
3.324200212776318164e+00 1.578551682694584457e-01 4.048708078285789824e-01
2.362400513711092387e+00 2.668222401431002311e+00 2.017207221006946938e+00
9.928941186808057928e-01 1.742864363054142718e+00 6.161619103931524677e+00
1.465635606975680405e+00 1.146480573271513759e+00 1.966574796689359417e+00
9.686351331804194942e-01 1.595844480742202753e+00 3.171283042015037523e+00
1.999440389419879782e+00 8.420904993843780773e-01 1.684216613407317098e+00
2.793312110134357429e+00 2.720552799146660039e+00 4.980752376221770916e+00
1.019281475323250863e+00 1.697885990732907802e+00 1.036153008036379219e+00
1.656484264532278150e+00 2.948394715546636569e+00 2.235625592983222276e+00
2.621767958953240107e+00 3.078610331349384222e+00 3.094813901597434747e+00
8.585287445273285245e-01 6.885572624569424871e-01 4.963532597703318672e+00
